region,ISO_code,country,year,vaccine,grade,agegroup,sex,target,reached,Other_intervention,InfoSource
WPR,AUS,Australia,2011,Varicella,,10-13 years,Both,,,,
WPR,AUS,Australia,2011,HPV,,12-13 years,Female,,,,
WPR,AUS,Australia,2011,DTPa,7 to 9,10-17 years,Both,,,,
WPR,AUS,Australia,2011,Hep B,,10-13 years,Both,,,,
WPR,AUS,Australia,2012,Hep B,,10-13 years,Both,280000,,NR,
WPR,AUS,Australia,2012,DTPa,7 to 9,10-17 years,Both,280000,,NR,
WPR,AUS,Australia,2012,HPV,,12-13 years,Female,140000,,NR,
WPR,AUS,Australia,2012,Varicella,,10-13 years,Both,280000,,NR,
WPR,AUS,Australia,2013,HPV,,12-13 years,Both,280500,,,
WPR,AUS,Australia,2013,Varicella,,10-13 years,Both,280500,,,
WPR,AUS,Australia,2013,DTPa,7 to 9,10-17 years,Both,290000,,,
WPR,AUS,Australia,2013,Hep B,,10-13 years,Both,280500,,,
WPR,AUS,Australia,2014,Human papillomavirus,7 to 10,12-15 years,both,578652,,,
WPR,AUS,Australia,2014,DTPa,7 to 9,10-17 years,both,1164320,,,
WPR,AUS,Australia,2014,Hepatitis B,,10-13 years,both,576603,,,
WPR,AUS,Australia,2014,Varicella,,10-13 years,both,576603,,,
WPR,BRN,Brunei Darussalam,2008,MMR (secind dose),Primary 6,,Both,7287,7139,Anthropometric screening and distance vision screening,
WPR,BRN,Brunei Darussalam,2009,NB. MMR2 Catch Up,,,,,,,
WPR,BRN,Brunei Darussalam,2009,MMR 2nd dose (MMR2),Year 1-6,,,27607,27161,"anthropometric screening & distance vision screening (for Y1,4,6), Medical health screening (for Y1&Y4), Audiometry screening (for Y3)",
WPR,BRN,Brunei Darussalam,2012,human Papilloma Virus Vaccine,Year 7 and Year 11,,Female,7549,6609,,
WPR,BRN,Brunei Darussalam,2014,Human Papilloma Virus Vaccine,Year 7 and Year 11,"11-13 years (year 7), 16-18 years (Year 11)",female,5990,5426,,
WPR,COK,Cook Islands,2008,Td,Secondary,y=15,Both,323,202,,
WPR,COK,Cook Islands,2008,DPT,Primary,y=5-6,Both,305,143,Deworming,
WPR,COK,Cook Islands,2008,Polio,Primary,y=5-6,Both,305,143,Deworming,
WPR,COK,Cook Islands,2009,DPT,Pre- School,Y4,Both,307,,Deworming,
WPR,COK,Cook Islands,2009,Polio,Pre- School,Y4,Both,307,,Deworming,
WPR,COK,Cook Islands,2009,MMR,Pre- School,Y4,Both,307,,Deworming,
WPR,COK,Cook Islands,2009,Td,Primary,Y11,Both,320,,Deworming,
WPR,COK,Cook Islands,2010,Td,Form 6,17 - 18  years old,Both,,,,
WPR,COK,Cook Islands,2010,DPT,School entry,5 - 6 years old,Both,,,,
WPR,COK,Cook Islands,2011,Td/TT,Primary,Yr11,Both,,,,
WPR,COK,Cook Islands,2011,HPV,Primary,Yr9,Female,,,,
WPR,COK,Cook Islands,2011,DPT,Pre-School,Yr4,Both,,,Deworming,
WPR,COK,Cook Islands,2011,Polio,Pre-School,Yr4,Both,,,,
WPR,COK,Cook Islands,2011,MMR,Pre-School,Yr4,Both,,,,
WPR,COK,Cook Islands,2012,TT,Primary,Y11,Both,280,270,,
WPR,COK,Cook Islands,2012,HPV,Primary,Y9,Female,146,,,
WPR,COK,Cook Islands,2012,MMR,Pre-School,Y4,Both,293,286,,
WPR,COK,Cook Islands,2012,Polio,Pre-School,Y4,Both,293,286,,
WPR,COK,Cook Islands,2012,DPT,Pre-School,Y4,Both,293,286,,
WPR,COK,Cook Islands,2013,TT,Primary,Y11,Both,157,138,Deworm,
WPR,COK,Cook Islands,2013,HPV,Primary,Y9,Female,96,84,Deworm,
WPR,COK,Cook Islands,2013,DPT,Pre-School,Y4,Both,252,237,Deworm,
WPR,COK,Cook Islands,2013,Polio,Pre-School,Y4,Both,252,237,Deworm,
WPR,COK,Cook Islands,2013,MM,Pre-School,Y4,Both,252,237,Deworm,
WPR,COK,Cook Islands,2014,Polio,"Pre-Sch,PrimaryY4",,both,238,236,Deworm,
WPR,COK,Cook Islands,2014,DPT,"Pre-Sch,Primary",Y4,both,238,236,Deworm,
WPR,COK,Cook Islands,2014,MMR,"Pre Sch,PrimaryY4",,both,238,236,Deworm,
WPR,COK,Cook Islands,2014,HPV,9yrs,Y9,female,98,92,Deworm,
WPR,COK,Cook Islands,2014,TT,11yrs,Y11,both,212,212,Deworm,
WPR,FJI,Fiji,2008,MR2,,6 YRS OLD,Both,,,,
WPR,FJI,Fiji,2008,HPV,4 TO 7,9-12 YRS OLD,Female,,,,
WPR,FJI,Fiji,2009,HPV,Classes 4 to 7,9-12 years old,Female,,,,
WPR,FJI,Fiji,2009,MR,Class 1,6 years of age,Both,,,Health promotion,
WPR,FJI,Fiji,2010,MR,Class 1,6 years of age,Both,17826,15956,Health promotion,
WPR,FJI,Fiji,2011,MR,Class 1,6years,Both,,,"Growth monitoring,eye check",
WPR,FJI,Fiji,2011,TT,"Class1,Class 6","6yrs,11yrs",Both,,,"Growth monitoring,eye check",
WPR,FJI,Fiji,2012,M/R,Class 1,6 years,Both,,,,
WPR,FJI,Fiji,2012,TT,"Class 1,Class6","6yrs,11yrs",Both,,,,
WPR,FJI,Fiji,2013,Measles Rubella,Class 1,6Y,Both,16513,1,,
WPR,FJI,Fiji,2013,Tetanus Toxoid,"Class 1,Class6","6Y,12Y",Both,16513,2,,
WPR,FJI,Fiji,2013,HPV-Cervarix,Class 8,13Y,Female,6827,3,,
WPR,FJI,Fiji,2014,TT4,Year 1,6 years,both,18718,17268,,
WPR,FJI,Fiji,2014,Measles /Rubella,Year1,6 years,both,18718,17268,,
WPR,FJI,Fiji,2014,HPV-Cervarix,Year 8,13 years,female,7540,6691,,
WPR,FJI,Fiji,2014,TT5,Year 6,12 years,both,,,,
WPR,KIR,Kiribati,2008,TT,Form 1,13Y,Female,,,,
WPR,KIR,Kiribati,2008,MR,Class 1,6Y,Both,,,Vit A,
WPR,KIR,Kiribati,2008,DPT,Class 1,6Y,Both,,,Vit A,
WPR,KIR,Kiribati,2009,MR 2nd dose,class1,6y,Both,2527,879,vit A and deworming,
WPR,KIR,Kiribati,2009,DTP 4th dose,class1,6y,Both,2527,1042,,
WPR,KIR,Kiribati,2009,TT 5th dose,form 1,13y,Female,2527,563,,
WPR,KIR,Kiribati,2009,Vit A supplement,class1,6y,Both,2700,2656,,
WPR,KIR,Kiribati,2010,Vit A supplement,Class1,6Y,Both,,,,
WPR,KIR,Kiribati,2010,TT 5th dose,Form1,13Y,Female,,,,
WPR,KIR,Kiribati,2010,DTP 4th dose,Class1,6Y,Both,,,,
WPR,KIR,Kiribati,2010,MR 2nd dose,Class1,,Both,,,,
WPR,KIR,Kiribati,2011,TT 5th dose,Form1,13Y,Female,2396,,,
WPR,KIR,Kiribati,2011,DTP 4th dose,Class1,6Y,Both,2423,,,
WPR,KIR,Kiribati,2011,Vit A supplement,Class1,6Y,Both,2423,,,
WPR,KIR,Kiribati,2011,Deworming,"Class1-Class6.,JSS Form1-3,SSS Form 4-7",,Both,29690,,,
WPR,KIR,Kiribati,2011,MR 2nd dose,Class1,6y,Both,2423,,,
WPR,KIR,Kiribati,2012,HPV,"Classes4,5,6.Form1","9, 10, 11, 12 years",Female,,,,
WPR,KIR,Kiribati,2012,Vit A supplement and Deworming,Class1,6Y,Both,,,,
WPR,KIR,Kiribati,2012,TT 5th dose,Form1,13Y,Female,,,,
WPR,KIR,Kiribati,2012,DTP 4th dose,Class1,6Y,Both,,,VitA and Deworming,
WPR,KIR,Kiribati,2012,MR 2nd dose,Class1,6Y,Both,,,VitA and Deworming,
WPR,KIR,Kiribati,2013,TT 5,Form 1,13y,Female,,,Health Education,
WPR,KIR,Kiribati,2013,DPT 4 dose,Class 1,6y,Both,,,Vit A & Deworming and Health Education,
WPR,KIR,Kiribati,2013,MR 2 dose,Class 1,6y,Both,,,Vit A & -Health education,
WPR,KIR,Kiribati,2013,Vit A Supplementary,Class 1,6y,Both,,,Deworming & Health Education,
WPR,KIR,Kiribati,2013,HPV,Class 4-Form 1,9-13y,Female,,,Health Education,
WPR,KIR,Kiribati,2014,MR 2,Class 1,6Y,both,,1,,
WPR,KIR,Kiribati,2014,DPT 4,Class 1,6y,both,,1,,
WPR,KIR,Kiribati,2014,TT 5,Form 1,12Y,female,,1,,
WPR,KIR,Kiribati,2014,Vit A supplement,Class 1,6Y,both,,2,,
WPR,LAO,Lao People's Democratic Republic (the),2008,TT,,15-20 years,Female,200000,200000,Mebendazole,
WPR,MYS,Malaysia,2008,MMR,Primary 1,7Y,Both,480435,464221,,
WPR,MYS,Malaysia,2008,TT,Secondary 3,15Y,Both,456969,445766,,
WPR,MYS,Malaysia,2008,DT,Primary 1,7Y,Both,480435,463567,,
WPR,MYS,Malaysia,2008,OPV,Primary 1,7Y,Both,480435,465847,,
WPR,MYS,Malaysia,2009,MMR,Primary 1,7Y,Both,95,,,
WPR,MYS,Malaysia,2009,TT,Secondary 3,15Y,Both,95,,,
WPR,MYS,Malaysia,2009,DT,Primary 1,7Y,Both,95,,,
WPR,MYS,Malaysia,2009,OPV,Primary 1,7Y,Both,95,,,
WPR,MYS,Malaysia,2010,DT & opv,,7Y,Both,454155,444830,,
WPR,MYS,Malaysia,2010,MMR,,7Y,Both,454155,443261,,
WPR,MYS,Malaysia,2010,ATT,,15Y,,466803,458116,,
WPR,MYS,Malaysia,2011,DT & OPV,,7Y,Both,456800,448808,,
WPR,MYS,Malaysia,2011,HPV,,13Y,Female,230497,228796,,
WPR,MYS,Malaysia,2011,ATT,,15Y,Both,474218,466911,,
WPR,MYS,Malaysia,2011,MMR/MEASLES,,7Y,Both,456800,447163,,
WPR,MYS,Malaysia,2012,ATT,,15Y,Both,543812,538382,,
WPR,MYS,Malaysia,2012,HPV,,13Y,Female,232842,228666,"Detection of contraindication, AEFI monitoring",
WPR,MYS,Malaysia,2012,MCV,,7Y,Both,559093,551009,,
WPR,MYS,Malaysia,2012,DT,,7Y,Both,559093,552157,,
WPR,MYS,Malaysia,2012,OPV,,7Y,Both,559093,536586,,
WPR,MYS,Malaysia,2013,MCV,,7Y,Both,445398,441414,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2013,DT,,7Y,Both,445398,441482,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2013,OPV,,7Y,Both,445398,441483,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2013,HPV,,13Y,Female,243681,241994,"Detection of contraindication, AEFI monitoring",
WPR,MYS,Malaysia,2013,TT,,15Y,Both,449159,444920,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2014,HPV Dose 3,,13Y,female,229739,225212,"Detection of contraindication, AEFI monitoring",
WPR,MYS,Malaysia,2014,MCV,,7Y,both,452942,447954,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2014,DT,,7Y,both,452942,448206,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2014,OPV,,7Y,both,452942,448204,"Growth monitoring, nutrition assessment, deworming, mental health screening, thalassaemia screening, adolescent health screening, health education, detection of health problems and referrals to relevant agencies, visual defect screening",
WPR,MYS,Malaysia,2014,HPV Dose 1,,13Y,female,229739,226051,"Detection of contraindication, AEFI monitoring",
WPR,MYS,Malaysia,2014,HPV Dose 2,,13Y,female,229739,225890,"Detection of contraindication, AEFI monitoring",
WPR,MYS,Malaysia,2014,TT,,15Y,both,451490,447647,"Health screening, health education, detection of health problems and referrals to relevant agencies",
WPR,MHL,Marshall Islands (the),2009,HPV,grade 6,11-12 yrs,Female,654,611,Health education,
WPR,MHL,Marshall Islands (the),2013,Tdap,G6 & 12,,Both,,457,Vaccine Infor,
WPR,MHL,Marshall Islands (the),2013,Meningococcal-MCV4,G6 & 12,,Both,,479,Vaccine Infor,
WPR,MHL,Marshall Islands (the),2013,HPV,G6,11-12Y,Female,,397,Vaccine Infor,
WPR,MHL,Marshall Islands (the),2014,MCV4,G6 & G12,,both,375,369,,
WPR,MHL,Marshall Islands (the),2014,Tdap,G6 & G12,,both,375,354,,
WPR,MHL,Marshall Islands (the),2014,HPV,G6,,female,114,437,,
WPR,FSM,Micronesia (Federated States of),2012,,,,,,,,"There are no school nurse system/clinic set up in the primary schools, therefore all school children both in public and private visit public health clinics to receive complete their vaccinations to be complete and able to enter schools. The grade 0 or kindergarden/early childhood education program does have a school nurse in one state (Pohnpei only) that handles vaccination clinics to all the ECEs only not including those of private schools. In other remaining 3 states we have no school nurse to handle this project."
WPR,MNG,Mongolia,2009,DT,7th,15 years old,Both,35539,34059,no,
WPR,MNG,Mongolia,2009,DT,2nd,7 years old,Both,34792,33194,no,
WPR,MNG,Mongolia,2010,DT,,15 years old,Both,45196,41055,None,
WPR,MNG,Mongolia,2010,DT,,7 years old,Both,42248,38969,None,
WPR,MNG,Mongolia,2011,DT,,15 years old,Both,43.007,40.821,none,
WPR,MNG,Mongolia,2011,DT,,7 years old,Both,41.303,39.721,none,
WPR,MNG,Mongolia,2012,DT,,,Both,44579,43244,none,It is planned to issue a joint order of Ministry fo Health and Ministry of Education on school entry requirement for routine vaccination.
WPR,MNG,Mongolia,2012,DT,,,Both,39768,38080,none,
WPR,MNG,Mongolia,2013,DT,,,Both,44635,43437,,
WPR,MNG,Mongolia,2013,DT,,,Both,38682,37087,,
WPR,MNG,Mongolia,2014,DT,,,Both,48649,36936,,
WPR,MNG,Mongolia,2014,DT,,,Both,53461,50238,,
WPR,NRU,Nauru,2008,Measles,Infant School,4yr,Both,,,,
WPR,NRU,Nauru,2008,Hepatitis B,Infant School,4yr,Both,,,,
WPR,NRU,Nauru,2008,MR,Infant School,4yr,Both,,,,
WPR,NRU,Nauru,2008,DT - Paediatric Dose,Infant School,4yr,Both,,,,
WPR,NRU,Nauru,2009,OPV,pre school,4 and 5 years,Both,,,growth development & nutritional assesment,
WPR,NRU,Nauru,2009,DPT,pre school,4 and 5 years,Both,,,growth development & nutritional assesment,
WPR,NRU,Nauru,2011,DPT,,4-5y.o.,Both,,,,
WPR,NRU,Nauru,2014,DPT/OPV(5th dose),Play centre Pre School,4-5y,both,,,"Growth monitoring,dental,trachoma screening,head to toe screening,Heart murmurs,RHD screenings,general health screening.",
WPR,NZL,New Zealand,2009,Adult dTap,Y7,10 to 12,Both,,,,
WPR,NZL,New Zealand,2009,HPV,Y8,,Female,,,,
WPR,NZL,New Zealand,2009,HPV Catch-up programme,,1990-1996,Female,,,,
WPR,NZL,New Zealand,2010,HPV Catch-up programme,,born 1990-1996,Female,,,,
WPR,NZL,New Zealand,2010,HPV,Y8,born 1997,Female,,,,
WPR,NZL,New Zealand,2010,Adult dTap,Y7,10 to 12,Both,,,,
WPR,NZL,New Zealand,2011,Adult dTap,Y7,10 to 12,Both,,,,
WPR,NZL,New Zealand,2011,HPV,Y8,12 years,Female,,,,
WPR,NZL,New Zealand,2012,HPV,Y8,11 to 13,Female,,,,
WPR,NZL,New Zealand,2012,Adult Tdap,Y7,10 to 12,Both,,,,
WPR,NZL,New Zealand,2013,Adult dTap,Y7,10 to 12 years,Both,,,,
WPR,NZL,New Zealand,2013,HPV,Y8,11 to 13 years,Female,,,,
WPR,NZL,New Zealand,2014,HPV,Y8,11 to 13 years,female,,,,
WPR,NZL,New Zealand,2014,Adult dTap,Y7,10 to 12 years,both,,,,
WPR,NIU,Niue,2013,Td,Year 7,11 -12 year olds,Both,40,40,School Health Check,
WPR,PNG,Papua New Guinea,2009,Tetanus Toxoid,,Y7,Both,182018,64525,"Full Physical examination, Water and Sanitation, Health Education, Dental Services, Immunization, Medical curative services.",
WPR,PNG,Papua New Guinea,2009,Tetanus Toxoid,,Y13,Both,142180,36753,"Full Physical examination, Water and Sanitation, Health Education, Dental Services, Immunization, Medical curative services.",
WPR,PNG,Papua New Guinea,2010,TT,School Entry,,,186839,62361,"Deworming,Medical Exam.",
WPR,PNG,Papua New Guinea,2010,TT,School Exit,,,145812,40720,Medical Exam.,
WPR,PNG,Papua New Guinea,2011,TT,School Entry,,,192025,56128,Medical Exam.,
WPR,PNG,Papua New Guinea,2011,TT,School Exit,,,149857,34760,Medical Exam.,
WPR,PNG,Papua New Guinea,2012,TT,School Entry,7 Years,Both,196763,59145,Medical Exam,
WPR,PNG,Papua New Guinea,2012,TT,School Exit,13 Years,Both,154023,45555,Medical Exam,
WPR,PNG,Papua New Guinea,2013,Tetanus Toxoid,School Exit,,Both,158310,38110,Medical Exam,
WPR,PNG,Papua New Guinea,2013,Tetanus Toxoid,School Entry,,Both,202867,55546,Medical Exam,
WPR,PNG,Papua New Guinea,2014,Tetanus Toxoid,School Entry,,,226449,67985,"Medical Exam, Deworming",
WPR,PNG,Papua New Guinea,2014,Tetanus Toxoid,School Exit,,,178451,53568,"Medical Exam,Deworming",
WPR,WSM,Samoa,2008,MR,Primary,5yrs,Both,,,,
WPR,WSM,Samoa,2008,DTP,Primary,5yrs,Both,,,health assessment,
WPR,WSM,Samoa,2009,DTP,year one,5years,Both,,,"health assessment,",
WPR,WSM,Samoa,2009,MMR,catchment,1  - 5years,Both,,,"health assessment,",
WPR,WSM,Samoa,2010,DTP,Year one,5yrs,Both,6129,4153,,
WPR,WSM,Samoa,2011,DTP Vaccine,year 1,5yr old,Both,,,health asessment,
WPR,WSM,Samoa,2012,DTP,Grade 1,5yrs old,Both,5449,2854,None,
WPR,WSM,Samoa,2013,DTP,class one,5 yr old,Both,5975,3836,,
WPR,WSM,Samoa,2014,DTP,Y 1,5Y,both,40712,3310,"health talk, ensure safety environment, NCD awareness program, wellness screening.",
WPR,SGP,Singapore,2008,MMR,,Y6-7,Both,43548,40342,Health Check,
WPR,SGP,Singapore,2008,dT,,Y10-11,Both,49126,47146,Health Check,
WPR,SGP,Singapore,2008,OPV,,Y10-11,Both,49126,47314,Health Check,
WPR,SGP,Singapore,2008,OPV,,Y6-7,Both,43548,40055,Health Check,
WPR,SGP,Singapore,2009,MMR 2nd dose,,Y6-7,Both,43142,40102,Health check,
WPR,SGP,Singapore,2009,OPV 5th dose,,Y6-7,Both,43142,39935,Health check,
WPR,SGP,Singapore,2009,Tdap 5th dose,,Y10-11,Both,45498,43315,Health check,
WPR,SGP,Singapore,2009,OPV 6th dose,,Y10-11,Both,45498,44019,Health check,
WPR,SGP,Singapore,2010,OPV 5th dose,,Y6 - 7,Both,39465,37121,Health Check,
WPR,SGP,Singapore,2010,OPV 6th dose,,Y10 - 11,Both,45555,44359,Health Check,
WPR,SGP,Singapore,2010,Tdap 5th dose,,Y10 - 11,Both,45555,43279,Health Check,
WPR,SGP,Singapore,2010,MMR 2nd dose,,Y6 - 7,Both,39465,37055,Health Check,
WPR,SGP,Singapore,2011,Tdap 5th dose,,Y10 - 11,Both,49071,46165,Health Check,
WPR,SGP,Singapore,2011,OPV 6th dose,,Y10 - 11,Both,49071,47911,Health Check,
WPR,SGP,Singapore,2011,OPV 5th dose,,Y6 - 7,Both,39886,37884,Health Check,
WPR,SGP,Singapore,2011,MMR 2nd dose,,Y6 - 7,Both,39886,37406,Health Check,
WPR,SGP,Singapore,2012,Tdap 5th dose,,Y10 - 11,Both,43579,40389,Health Check,
WPR,SGP,Singapore,2012,OPV 6th dose,,Y10 - 11,Both,43579,42425,Health Check,
WPR,SGP,Singapore,2012,OPV 5th dose,,Y6 - 7,Both,39682,38011,Health Check,
WPR,SGP,Singapore,2012,MMR 2nd dose,,Y6 - 7,Both,39682,37678,Health Check,
WPR,SLB,Solomon Islands,2008,OralPolio,school entry,5yrs & obove,Both,,,general examinations & treatment,
WPR,SLB,Solomon Islands,2008,Tetanus Texoide,school entry,5yrs & obove,Both,,,general examinations & treatment,
WPR,SLB,Solomon Islands,2009,Tetanus toxoid,school enrty,5ys to 7yrs,Both,,,,
WPR,SLB,Solomon Islands,2009,OPV,school enrty,5ys to 7yrs,Both,,,,
WPR,SLB,Solomon Islands,2010,OPV,Grade 1,5-7 years,Both,,,,
WPR,SLB,Solomon Islands,2010,Tetanus toxoid,Grade 1,5-7 years,Both,,,,
WPR,SLB,Solomon Islands,2011,Tetanus Toxoide,,6-10yrs,Both,,,,
WPR,SLB,Solomon Islands,2011,OPV,,6-10yrs,Both,,,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,OPV,grade 1,5-7yrs,Both,0,,dental &eye primary health care,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,Tetanus Toxode,grade 1,7/5/13,Both,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2012,0,,,,0,0,,
WPR,SLB,Solomon Islands,2013,Tetanus Toxoid,grade 1,5-7 yrs,Both,,,,
WPR,SLB,Solomon Islands,2013,OPV,grade 1,5-7yrs,Both,,,dental &eye primary health care,
WPR,SLB,Solomon Islands,2014,TT,Grade  1,5-7yrs,both,,,Eye Screening,
WPR,SLB,Solomon Islands,2014,OPV,Grade  1,5-7yrs,both,,,Eye Screening,
WPR,TON,Tonga,2008,DPT for primary school entry students and Td  for school leavers,Primary age 5 - 6,Form 6,Both,,,,
WPR,TON,Tonga,2009,DPT,School entry,5 - 6years old,Both,,,,
WPR,TON,Tonga,2009,Td,Form 6,17- 18 yrs. Old,Both,,,,
WPR,TON,Tonga,2010,DPT,School entry,5 - 6 years old,Both,,,,
WPR,TON,Tonga,2010,Td,Form 6,17 - 18  years old,Both,,,,
WPR,TON,Tonga,2011,Td,Level 6,16 - 17 years,Both,,,Health talk,
WPR,TON,Tonga,2011,DPT,School Entry,5 - 6 years,Both,,,Health Talk,
WPR,TON,Tonga,2012,DPT,School Entry,6 years,Both,2753,2745,,
WPR,TON,Tonga,2012,Td,Form 6,16 - 17yeaes,Both,1099,1089,,
WPR,TON,Tonga,2013,TD,LEVEL 12,,Both,1200,1,H/EDUCATION,
WPR,TON,Tonga,2013,DPT,LEVEL 1,5/6/14,Both,2800,1,H/EDUCATION,
WPR,TUV,Tuvalu,2008,DTP,Class 1,,Both,228,139,Briefing on DTP vaccine,
WPR,TUV,Tuvalu,2009,DTP,Class 1,5-6 yrs,Both,186,145,Briefing on DTP vaccine,
WPR,TUV,Tuvalu,2010,DTP,Primary (Class 1),5-6years,Both,235,76.5,Debriefing on vaccine,
WPR,TUV,Tuvalu,2011,DTP,Primary,Y6,Both,253,220,,
WPR,TUV,Tuvalu,2012,DTP,,Y5-6,Both,250,185,,
WPR,TUV,Tuvalu,2013,DTP,Primary,6Y,Both,237,204,,
WPR,VUT,Vanuatu,2008,Td,Primary level,"6y, 12 y",Both,,,,
WPR,VUT,Vanuatu,2008,Polio,Primary level,"6y, 12 y",,,,,
WPR,VUT,Vanuatu,2009,Td,1&6,6-14yrs,Both,63420,2929,,
WPR,VUT,Vanuatu,2009,Polio,1&6,6-14 yrs,Both,63420,1453,,
WPR,VUT,Vanuatu,2010,OPV,Class 1 and 6,Y6 and 12,Both,,,,
WPR,VUT,Vanuatu,2010,Td,Class 1,Y6,Both,,,,
WPR,VUT,Vanuatu,2011,OPV,1 and 6,6 and 12 y,Both,11968,3596,Deworming,
WPR,VUT,Vanuatu,2011,Td,1and 6,6 and 12 y,Both,11968,3596,Deworming,
WPR,VUT,Vanuatu,2012,OPV,1 and 6,6 and 12 Y,Both,65800,6350,Deworming,
WPR,VUT,Vanuatu,2012,Td,1 and 6,6 and 12 Y,Both,65800,6350,Deworming,
WPR,VUT,Vanuatu,2013,Td,1 & 6,6 and 12 yrs,Both,70000,76560,,
WPR,VUT,Vanuatu,2013,OPV,1 & 6,6 & 12 yrs,Both,70000,76560,,
WPR,VUT,Vanuatu,2014,OPV,1 & 6,6 and 12 yrs,male,,,,
WPR,VUT,Vanuatu,2014,Td,1 & 6,6 and 12 yrs,both,,,,
WPR,VNM,Viet Nam,2008,Measles,,Y6,Both,,,No,
WPR,VNM,Viet Nam,2009,Measles,1st,6yrs,Both,1526671,1471627,No,
WPR,VNM,Viet Nam,2010,Measles,1st,6yrs,Both,1536461,1500635,No,
WPR,PLW,Palau,2008,HPV,"5 - 8, 12","9-12, 18",Female,745,676,,
WPR,PLW,Palau,2008,Td,,,Both,690,662,,
WPR,PLW,Palau,2009,TD,6th. 8th.Gr.,11yrs. 12yrs.,Both,,397,side effect disc.,
WPR,PLW,Palau,2009,HPV,3Gr. 12Gr.,9yrs. -18yrs.,Female,,899,side effect disc.,
WPR,PLW,Palau,2010,HPV,5th -12th gr,9-18 y.o,Female,750,570,side effects,
WPR,PLW,Palau,2010,TDAP,5th -8th grd,9-13 y.o,Both,250,126,side effects,
WPR,PLW,Palau,2010,TD,5th -8th grd,9-13 y.o,Both,250,30,side effects,
WPR,PLW,Palau,2011,HPV,5th gr,9-10 yrs,Female,209,209,VIS discussed/issued,
WPR,PLW,Palau,2011,TD as booster if needed,,,Both,,,,
WPR,PLW,Palau,2012,TD,,10-19 y.o,Both,,,VIS,
WPR,PLW,Palau,2012,MCV,,11-18 y.o,Both,,,VIS,
WPR,PLW,Palau,2012,HPV,5th grd,9-10 y.o,Female,,266,VIS,
WPR,PLW,Palau,2013,HPV,,9 y.o,Female,,,,
WPR,PLW,Palau,2013,TDAP,only administered if needed,,Both,,,,
WPR,PLW,Palau,2013,MMR,only administered if needed,,Both,,,,
WPR,PLW,Palau,2014,Tdap,,10-18 yrs old,both,121,121,VIS,
WPR,PLW,Palau,2014,TD,,10-18 yrs old,both,3,3,VIS,
WPR,PLW,Palau,2014,HPV,5th grade,9-10 yrs old,female,210,210,VIS,
WPR,PLW,Palau,2014,MCV,,11-18 yrs old,both,1,1,VIS,
WPR,PNG,Papua New Guinea,2008,Tetanus Toxoid,,13Y,Both,138185,33778,"Full physical examination, Water and sanitation, Health education, Dental services, Immunization, Continued care for children on long term treatment.",
WPR,PNG,Papua New Guinea,2008,Tetanus Toxoid,,7Y,Both,176922,54328,"Full physical examination, Water and sanitation, Health education, Dental services, Immunization, Continued care for children on long term treatment.",
